ugly	-3.90	1.16
springs	0.42	0.27
palm	0.42	0.29
note	0.42	0.17
doc	0.42	0.38
todd	0.42	0.61
billion	0.42	0.40
john	0.43	0.47
ken	0.43	0.40
heather	0.43	0.54
architect	0.43	0.14
expressed	0.43	0.85
comparison	0.43	0.60
era	0.43	0.46
final	0.43	0.15
words	0.43	0.45
guide	0.43	0.14
academic	0.43	0.48
strength	0.43	0.60
royal	0.43	0.47
role	0.43	0.39
michael	0.43	0.53
resolution	0.43	0.58
settlement	0.44	0.55
here	0.44	1.18
spiritual	0.44	0.89
george	0.44	0.38
carter	0.44	0.74
dr	0.44	0.45
gained	0.44	0.25
properly	0.44	0.67
key	0.44	0.58
cost	0.44	0.50
financial	0.44	0.58
extra	0.44	0.42
jean	0.44	0.73
soccer	0.44	0.33
visit	0.44	0.47
james	0.44	0.48
false	0.44	0.54
producer	0.44	0.22
colors	0.44	0.42
acquired	0.45	0.44
former	0.45	0.42
pointing	0.45	0.46
fortune	0.45	0.53
charles	0.45	0.46
green	0.45	0.54
grin	0.45	0.43
ranks	0.45	0.35
roberts	0.45	0.42
primary	0.45	0.41
slip	0.45	0.27
beating	0.45	0.50
lived	0.45	1.51
invited	0.45	0.90
forget	0.45	0.87
basketball	0.45	0.32
believed	0.45	1.32
adopted	0.45	0.67
occasion	0.45	0.82
peter	0.45	0.56
faith	0.45	0.95
play	0.45	0.25
dates	0.45	0.25
personality	0.45	0.46
latin	0.46	0.51
structure	0.46	0.25
spanish	0.46	0.52
aspect	0.46	0.39
edward	0.46	0.64
tony	0.46	0.31
express	0.46	0.89
greater	0.46	0.55
boots	0.46	0.35
anyway	0.46	1.10
iii	0.46	0.62
isabel	0.46	0.70
fantasy	0.46	0.76
paintings	0.46	0.19
always	0.46	1.05
william	0.46	0.48
cameron	0.46	0.32
squeeze	0.46	0.34
maintain	0.46	0.47
boss	0.46	0.73
miller	0.46	0.42
description	0.46	0.32
heavy	0.47	0.54
volunteers	0.47	0.48
normally	0.47	0.35
grant	0.47	0.20
leather	0.47	0.33
roger	0.47	0.53
gallery	0.47	0.21
fabric	0.47	0.38
clerk	0.47	0.16
sexual	0.47	0.63
assessment	0.47	0.42
uniform	0.47	0.37
jacket	0.47	0.34
jeremy	0.47	0.72
management	0.47	0.35
length	0.47	0.45
dick	0.47	0.31
necessary	0.48	0.51
clients	0.48	0.28
heads	0.48	0.30
correct	0.48	0.54
clothing	0.48	0.24
free	0.48	0.36
third	0.48	0.23
wool	0.48	0.39
responsibility	0.48	0.47
exhibition	0.48	0.20
murmured	0.48	0.66
jones	0.48	0.34
children	0.48	1.13
russell	0.48	0.45
greg	0.48	0.47
straight	0.48	0.32
approval	0.48	0.38
du	0.48	0.69
shoes	0.48	0.36
forth	0.49	0.38
paradise	0.49	1.04
employees	0.49	0.40
sticks	0.49	0.38
painting	0.49	0.20
furniture	0.49	0.25
colleagues	0.49	0.84
character	0.49	0.30
resort	0.49	0.37
arthur	0.49	0.58
thick	0.49	0.62
lord	0.49	0.94
paint	0.49	0.36
tap	0.49	0.45
historic	0.49	0.56
telling	0.49	1.26
day	0.49	0.60
grinned	0.50	0.64
peers	0.50	0.36
rachel	0.50	0.50
red	0.50	0.52
saying	0.50	0.95
ben	0.50	0.85
super	0.50	0.46
breasts	0.50	0.41
late	0.50	0.55
singing	0.50	0.64
serves	0.50	0.37
roy	0.50	0.56
heritage	0.50	0.51
critical	0.50	0.54
toy	0.50	0.50
andrew	0.50	0.55
relative	0.50	0.58
chef	0.51	0.24
terry	0.51	0.42
confidence	0.51	0.70
earnings	0.51	0.42
contest	0.51	0.49
offer	0.51	0.47
customer	0.51	0.31
return	0.51	0.32
managers	0.51	0.58
plant	0.51	0.77
shirt	0.51	0.38
bones	0.52	0.60
left	0.52	0.53
scheduled	0.52	0.43
pants	0.52	0.38
compared	0.52	0.51
chill	0.52	1.06
trips	0.52	0.38
rebecca	0.52	0.84
demonstrated	0.52	0.42
interest	0.52	0.73
forgive	0.52	0.38
cheeks	0.52	0.40
last	0.52	0.48
bore	0.52	0.58
plants	0.52	1.01
label	0.52	0.27
finished	0.52	0.16
yellow	0.52	0.51
offering	0.52	0.36
weight	0.52	0.40
jack	0.53	0.62
tie	0.53	0.33
mothers	0.53	1.11
foundation	0.53	0.54
sweater	0.53	0.39
ellen	0.53	0.77
achieve	0.53	0.30
performed	0.53	0.34
pause	0.53	0.98
chase	0.53	1.04
charity	0.53	0.42
alex	0.53	0.47
genius	0.53	0.58
package	0.53	0.22
x	0.53	0.25
shape	0.53	0.64
stanley	0.53	0.53
won	0.53	0.29
acres	0.53	0.68
alfred	0.53	0.48
english	0.53	0.52
fast	0.53	0.43
debt	0.53	0.51
speaks	0.53	0.51
colored	0.53	0.49
profits	0.53	0.46
core	0.54	0.30
candy	0.54	0.43
q	0.54	0.32
mrs	0.54	0.41
truman	0.54	0.32
perry	0.54	0.32
seed	0.54	0.71
t	0.54	0.32
check	0.54	0.47
o	0.54	0.32
factor	0.54	0.44
tradition	0.54	0.46
steven	0.54	0.47
jason	0.54	0.53
bright	0.54	0.50
backward	0.54	0.44
flag	0.54	0.40
shorts	0.54	0.39
minimum	0.54	0.62
shiny	0.55	0.47
join	0.55	0.42
warren	0.55	0.43
played	0.55	0.39
surprising	0.55	0.97
finance	0.55	0.55
month	0.55	0.53
quick	0.55	0.38
establish	0.55	0.33
simon	0.55	0.64
strangers	0.55	0.59
shirts	0.55	0.37
jordan	0.56	0.53
personal	0.56	0.29
spend	0.56	0.33
ada	0.56	0.50
infant	0.56	1.00
percentage	0.56	0.76
week	0.56	0.54
heel	0.56	0.62
venture	0.56	0.50
absolutely	0.57	0.91
inches	0.57	0.26
ensure	0.57	0.49
cherry	0.57	0.71
firms	0.57	0.54
worn	0.57	0.39
un	0.57	0.67
noon	0.57	0.54
artist	0.57	0.13
cash	0.57	0.45
k	0.57	0.34
r	0.57	0.34
p	0.57	0.34
d	0.57	0.34
c	0.57	0.34
egg	0.57	0.55
h	0.57	0.34
joseph	0.57	0.68
e	0.57	0.34
b	0.57	0.34
u	0.57	0.34
w	0.57	0.34
n	0.57	0.34
l	0.57	0.34
pair	0.57	0.40
f	0.57	0.34
m	0.57	0.34
v	0.57	0.34
s	0.57	0.34
motion	0.57	0.38
suit	0.57	0.38
profit	0.57	0.48
del	0.58	0.64
parker	0.58	0.51
kelly	0.58	0.42
silver	0.58	0.38
contemporary	0.58	0.21
jeans	0.58	0.41
williams	0.58	0.42
function	0.58	0.40
matthew	0.58	0.54
cards	0.58	0.14
theater	0.58	0.23
enormous	0.58	0.67
baby	0.58	1.03
product	0.58	0.59
jackson	0.58	0.62
assistant	0.58	0.31
el	0.58	0.62
theatre	0.58	0.24
la	0.59	0.60
legal	0.59	0.55
possible	0.59	0.57
nancy	0.59	0.31
progress	0.59	0.55
fred	0.59	0.48
possessed	0.59	0.90
apples	0.59	0.75
smiles	0.59	0.56
jackie	0.59	0.49
lips	0.59	0.42
activity	0.59	0.55
pie	0.59	0.71
active	0.59	0.33
scored	0.60	0.59
relatively	0.60	0.46
wears	0.60	0.41
special	0.60	0.51
wide	0.60	0.47
french	0.60	0.53
promises	0.60	0.57
savings	0.60	0.43
formed	0.60	0.26
hopes	0.60	0.67
women	0.60	0.78
profession	0.60	0.30
sam	0.60	0.69
banks	0.60	0.62
earn	0.60	0.54
kids	0.60	0.90
agent	0.60	0.48
hey	0.61	1.00
sensitive	0.61	0.69
ages	0.61	0.77
please	0.61	0.63
reader	0.61	0.43
gathering	0.61	0.59
ad	0.61	0.35
inspired	0.61	0.64
academy	0.61	0.19
yeah	0.61	1.11
touch	0.61	0.49
prize	0.61	0.23
apart	0.61	0.38
awareness	0.61	0.57
surface	0.61	0.57
artists	0.61	0.20
blend	0.61	0.61
tiny	0.62	0.57
guys	0.62	1.00
practical	0.62	0.45
wear	0.62	0.39
broadway	0.62	0.29
taylor	0.62	0.41
loan	0.62	0.57
grounds	0.62	0.65
fellow	0.63	0.58
playing	0.63	0.41
eyebrows	0.63	0.34
fruit	0.63	0.83
contact	0.63	0.42
jr	0.63	0.46
teenage	0.63	0.97
mall	0.63	0.56
standard	0.63	0.39
attended	0.63	0.50
family	0.63	1.23
evening	0.63	0.61
childhood	0.63	0.89
crown	0.63	0.35
friday	0.63	0.65
bow	0.63	0.53
king	0.64	0.66
abby	0.64	1.08
henry	0.64	0.61
y	0.64	0.46
linda	0.64	0.55
inner	0.64	0.60
tom	0.64	0.72
promise	0.64	0.65
designs	0.64	0.25
poet	0.64	0.42
material	0.64	0.36
wearing	0.64	0.42
owner	0.64	0.55
account	0.64	0.38
lost	0.64	1.24
wives	0.64	1.06
framed	0.64	0.31
split	0.64	0.40
jennifer	0.64	0.59
las	0.65	0.62
achievement	0.65	0.41
morgan	0.65	0.29
skirt	0.65	0.40
apple	0.65	0.68
seeds	0.65	0.74
creative	0.65	0.68
yesterday	0.65	0.44
heat	0.65	0.92
de	0.65	0.60
chocolate	0.65	0.66
salary	0.65	0.74
comedy	0.65	0.50
recording	0.65	0.51
plays	0.66	0.32
wore	0.66	0.43
bass	0.66	0.60
tuesday	0.66	0.58
version	0.66	0.42
thompson	0.66	0.96
tight	0.66	0.37
neatly	0.66	0.38
essential	0.66	0.48
saturday	0.67	0.64
dana	0.67	0.45
generation	0.67	0.60
january	0.67	0.64
black	0.67	0.47
julia	0.67	1.09
independence	0.67	0.64
having	0.67	0.51
beat	0.68	1.10
fancy	0.68	0.53
le	0.68	0.57
dark	0.68	0.51
parents	0.68	1.27
standards	0.68	0.59
monday	0.68	0.63
string	0.68	0.39
defined	0.68	0.47
september	0.68	0.64
ring	0.68	0.36
latest	0.68	0.40
tightly	0.68	0.45
relax	0.68	0.54
partners	0.68	0.47
november	0.69	0.64
bank	0.69	0.61
thursday	0.69	0.60
mean	0.69	1.17
polished	0.69	0.51
instrument	0.69	0.52
morning	0.69	0.88
gold	0.69	0.42
record	0.69	0.43
connections	0.69	0.39
firm	0.69	0.52
ended	0.69	0.39
hands	0.69	0.41
december	0.69	0.65
whose	0.69	0.78
lisa	0.69	0.48
parent	0.69	0.72
private	0.69	0.62
sake	0.69	0.61
choosing	0.69	0.59
female	0.70	0.54
vital	0.70	0.54
communication	0.70	0.47
experiences	0.70	0.59
taller	0.70	0.57
around	0.70	0.43
colorful	0.71	0.74
october	0.71	0.65
february	0.71	0.64
top	0.71	0.61
jenny	0.71	0.99
pursuit	0.71	0.47
cheek	0.71	0.45
goal	0.71	0.39
price	0.71	0.56
ratings	0.72	0.81
beds	0.72	0.51
michelle	0.72	0.47
designer	0.72	0.19
died	0.72	1.08
accept	0.72	0.51
gay	0.72	0.46
cookies	0.72	0.57
name	0.72	0.58
pregnancy	0.72	0.68
brings	0.72	0.27
girls	0.72	0.78
cody	0.72	1.01
jewelry	0.72	0.28
works	0.73	0.62
pride	0.73	0.91
leaf	0.73	0.76
separated	0.73	0.65
april	0.74	0.65
sandy	0.74	0.47
accounts	0.74	0.61
named	0.74	1.03
lawn	0.74	0.71
adam	0.74	0.91
march	0.74	0.65
susan	0.74	0.65
shortly	0.74	0.36
harcourt	0.75	1.06
celebrity	0.75	0.37
uh	0.75	0.99
june	0.75	0.66
saved	0.75	0.99
home	0.75	0.80
diane	0.75	0.61
hello	0.75	0.65
herself	0.75	0.73
prescott	0.75	1.07
kadidi	0.75	0.37
talent	0.76	0.49
smile	0.76	0.64
daddy	0.76	0.85
achieved	0.76	0.44
roosevelt	0.76	0.50
depth	0.76	0.46
blue	0.76	0.52
gather	0.76	0.57
arranged	0.76	0.38
sheer	0.76	0.78
decent	0.76	1.53
en	0.76	0.60
sunday	0.76	0.48
touching	0.76	0.44
reply	0.76	0.53
improved	0.77	1.44
helen	0.77	0.93
outdoor	0.77	0.32
meet	0.77	0.51
figure	0.77	0.59
winter	0.77	1.25
shall	0.77	0.33
mixture	0.77	0.65
fork	0.77	0.59
rhythm	0.77	0.60
silk	0.77	0.49
skin	0.77	0.53
que	0.78	0.57
patrick	0.78	0.66
revealing	0.78	0.43
rock	0.78	0.65
scores	0.78	0.82
concrete	0.78	0.46
grove	0.79	0.45
trees	0.79	0.78
dress	0.79	0.47
child	0.79	1.12
long	0.79	0.46
male	0.79	0.51
freedom	0.79	0.83
twins	0.80	1.12
life	0.80	0.40
men	0.80	0.57
close	0.80	0.46
design	0.80	0.31
lightly	0.80	0.44
cream	0.80	0.60
extended	0.80	0.30
concert	0.81	0.52
hers	0.81	0.41
barbara	0.81	0.48
august	0.81	0.64
simple	0.81	0.48
sarah	0.81	1.02
tree	0.81	0.52
award	0.81	0.47
castle	0.82	0.51
madeleine	0.82	0.51
bringing	0.82	0.34
speed	0.82	0.44
retirement	0.82	0.55
ah	0.82	0.70
truly	0.82	0.49
between	0.82	0.61
career	0.83	0.32
white	0.83	0.54
collection	0.83	0.46
gesture	0.83	0.59
actor	0.83	0.43
steel	0.83	0.42
winner	0.83	0.52
sex	0.83	0.58
toys	0.83	0.37
conversations	0.83	0.39
trading	0.83	0.70
cemetery	0.83	0.53
yard	0.83	0.61
alice	0.83	0.55
backyard	0.84	0.58
july	0.84	0.61
useful	0.84	0.63
dancing	0.84	0.60
agnes	0.84	0.38
megan	0.84	0.67
pm	0.84	0.42
laura	0.84	0.52
fame	0.84	0.50
delight	0.84	0.65
moments	0.84	0.68
gray	0.84	0.51
wednesday	0.84	0.54
genuine	0.85	0.67
oscar	0.85	0.53
pale	0.85	0.53
afternoon	0.85	1.04
huh	0.85	1.09
accurate	0.85	0.40
early	0.85	0.84
planted	0.85	0.94
hearts	0.86	1.66
age	0.86	0.86
chart	0.86	0.55
pleasure	0.86	0.91
slight	0.86	0.76
cd	0.86	0.67
grip	0.86	0.51
purple	0.86	0.76
agreement	0.86	0.79
fair	0.86	1.56
chairs	0.87	0.67
amy	0.87	0.62
effective	0.87	0.48
dad	0.87	1.13
alternative	0.87	0.27
pure	0.87	0.80
awards	0.88	0.43
stage	0.88	0.44
tips	0.88	0.53
visitors	0.88	0.46
attend	0.89	0.45
maggie	0.89	0.69
rose	0.89	0.59
golden	0.89	0.51
beard	0.89	0.50
tune	0.89	0.81
liberty	0.89	0.74
song	0.89	0.89
piano	0.90	0.78
caroline	0.90	0.62
album	0.90	0.85
capital	0.90	0.78
enthusiasm	0.90	0.80
score	0.90	0.82
opera	0.90	0.50
sally	0.90	0.53
pop	0.91	0.71
folk	0.91	0.46
tone	0.91	0.87
dinner	0.91	0.54
guess	0.91	1.12
soul	0.91	1.67
suits	0.91	0.52
seats	0.91	0.67
julie	0.91	0.61
index	0.91	0.56
hollywood	0.92	0.37
exchange	0.92	0.62
art	0.92	0.45
queen	0.92	0.83
mansion	0.92	0.73
yes	0.92	0.86
peak	0.92	0.46
promising	0.92	0.54
blues	0.93	0.78
son	0.93	1.17
evelyn	0.93	1.04
claire	0.93	0.62
slow	0.93	0.53
sorry	0.93	0.99
own	0.93	0.48
shares	0.93	0.75
songs	0.93	0.87
relations	0.93	0.81
memorial	0.93	0.49
height	0.93	0.50
plates	0.93	0.61
brother	0.93	1.18
unique	0.93	0.99
garden	0.93	0.97
duke	0.94	0.53
dance	0.94	0.63
museum	0.94	0.44
band	0.94	0.80
hair	0.94	0.51
ski	0.94	0.46
soft	0.94	1.02
ok	0.94	0.98
divorce	0.95	0.89
born	0.95	1.07
music	0.95	0.75
wealth	0.95	0.32
musicians	0.95	0.57
older	0.95	0.88
fairly	0.95	0.45
god	0.95	1.49
thin	0.95	0.53
mozart	0.95	0.36
diamond	0.95	0.50
consistent	0.96	0.40
kissed	0.96	0.47
conversation	0.96	0.74
investors	0.96	0.81
summer	0.96	0.91
friends	0.96	1.38
crisp	0.96	1.16
anderson	0.96	0.33
phipps	0.96	1.09
exciting	0.97	1.21
couples	0.97	0.88
brothers	0.97	1.11
intelligent	0.97	0.71
satisfied	0.97	1.44
marie	0.97	0.73
warmth	0.97	0.94
seventh	0.97	0.50
musical	0.97	0.60
sara	0.97	0.57
ann	0.98	0.85
unlikely	0.98	1.47
symbol	0.98	0.45
italian	0.98	0.57
hudson	0.98	0.44
stock	0.98	0.80
singer	0.99	0.87
arts	0.99	0.39
value	0.99	0.72
sixth	0.99	0.48
makeup	0.99	0.48
oh	0.99	0.98
clear	1.00	0.50
commitment	1.00	0.89
sir	1.00	0.45
brown	1.00	0.55
mama	1.00	0.71
share	1.00	0.49
actress	1.01	0.47
ruth	1.01	1.26
connection	1.01	0.64
superior	1.01	1.26
legacy	1.01	0.53
annie	1.01	0.58
crystal	1.01	0.54
investment	1.01	0.88
grandfather	1.02	1.12
young	1.02	0.70
steady	1.02	0.64
younger	1.03	0.94
theme	1.03	0.54
father	1.03	1.33
uncle	1.03	1.02
jazz	1.03	0.75
courage	1.04	0.75
fourth	1.04	0.51
min	1.04	0.41
smart	1.04	0.65
grandma	1.04	0.91
dressed	1.04	0.64
ending	1.04	0.77
returns	1.05	0.75
tonight	1.05	0.76
short	1.05	0.63
okay	1.05	1.05
waist	1.05	0.54
popular	1.05	0.43
sons	1.05	1.09
bonds	1.05	0.92
passage	1.05	0.21
trip	1.06	0.63
girl	1.06	0.60
companion	1.06	0.46
inn	1.06	0.58
fifth	1.07	0.47
appropriate	1.07	0.49
sisters	1.07	1.11
fathers	1.07	0.93
longtime	1.08	0.54
tan	1.08	0.60
noble	1.08	0.59
efficient	1.08	0.49
bands	1.08	0.60
glory	1.09	0.89
cool	1.09	1.06
feature	1.09	0.47
twin	1.09	1.04
woman	1.09	0.72
stocks	1.09	0.88
cottage	1.10	0.53
funds	1.10	0.90
oldest	1.10	1.07
modest	1.10	0.58
assets	1.10	0.90
youngest	1.10	1.05
ritual	1.11	0.52
mine	1.11	0.23
eve	1.11	0.93
charm	1.11	0.48
dignity	1.12	0.67
quality	1.12	1.35
status	1.12	0.53
birth	1.12	0.96
investments	1.12	0.90
gently	1.13	0.65
adventure	1.13	0.58
anne	1.13	0.60
margaret	1.14	0.72
traditional	1.14	0.41
elizabeth	1.14	0.87
whom	1.14	1.31
affair	1.14	0.73
nod	1.14	0.56
daughters	1.14	1.06
lucy	1.15	0.70
unfortunately	1.15	1.14
molly	1.15	0.75
doing	1.16	1.48
lucky	1.16	1.47
princess	1.16	0.72
papa	1.16	0.66
fund	1.17	0.91
flat	1.17	0.67
spring	1.17	0.97
cousins	1.17	1.07
overall	1.18	1.43
dating	1.18	0.62
interior	1.18	0.47
grace	1.18	0.75
satisfaction	1.18	0.56
alive	1.19	1.19
settled	1.19	0.72
healthy	1.20	0.37
incredible	1.20	1.24
mother	1.20	1.22
athletic	1.21	0.65
daughter	1.21	1.01
honor	1.21	0.40
grandmother	1.21	1.27
reputation	1.22	1.11
hannah	1.22	0.74
enjoyed	1.22	0.63
emily	1.22	0.65
manner	1.22	0.73
neighbor	1.22	0.85
respect	1.22	1.47
cruise	1.22	0.74
calm	1.22	0.99
wife	1.23	1.30
job	1.24	1.37
hi	1.25	0.62
mom	1.25	1.02
charlotte	1.25	0.39
amazing	1.26	1.07
joy	1.26	1.40
flowers	1.26	1.05
dear	1.27	0.38
proper	1.28	1.09
guests	1.28	0.51
shaped	1.28	0.77
frame	1.29	0.59
performance	1.29	1.38
reasonable	1.30	0.58
precious	1.30	0.52
impressive	1.30	0.81
kate	1.31	0.68
thank	1.31	0.46
beloved	1.32	1.17
pretty	1.32	1.15
attractive	1.32	0.54
friend	1.33	1.19
bond	1.33	1.01
pregnant	1.33	0.83
pink	1.33	0.81
aunt	1.33	0.87
boyfriend	1.34	0.64
girlfriend	1.34	0.84
quiet	1.34	1.64
honey	1.35	0.43
tall	1.35	0.65
desire	1.35	1.40
style	1.35	0.57
right	1.35	1.53
reception	1.36	0.58
important	1.37	1.33
gifts	1.37	0.50
husband	1.37	1.24
sidebar	1.38	0.51
divorced	1.38	0.96
emma	1.38	0.61
thanks	1.38	0.74
proud	1.39	0.94
anna	1.40	0.60
cousin	1.40	0.86
best	1.40	1.44
partner	1.40	0.65
architecture	1.41	0.41
parties	1.41	0.71
sure	1.41	1.47
vacation	1.41	0.70
date	1.41	0.57
miss	1.42	0.53
stability	1.42	0.53
curve	1.42	0.47
rating	1.43	1.27
offers	1.43	1.11
married	1.43	0.98
true	1.44	0.94
weekend	1.44	0.76
lean	1.44	0.64
festival	1.45	0.72
fashion	1.45	0.48
warm	1.46	1.99
sister	1.47	1.06
sweet	1.47	1.39
trim	1.47	0.73
great	1.48	0.98
appreciate	1.48	0.51
neat	1.48	0.52
favorite	1.49	1.03
lily	1.50	0.61
funeral	1.50	0.74
well	1.50	1.48
sharing	1.50	0.29
sexy	1.51	0.54
formal	1.52	0.56
party	1.52	0.84
passion	1.53	1.33
blond	1.55	0.69
confident	1.55	0.50
sacrifice	1.55	1.28
bride	1.56	0.67
exact	1.57	1.24
parade	1.59	0.85
hope	1.59	1.05
fun	1.59	0.78
interesting	1.61	1.03
relationships	1.61	0.63
cute	1.62	0.87
stable	1.62	0.46
grateful	1.63	1.38
extraordinary	1.66	1.15
profile	1.67	0.57
honest	1.67	0.87
ceremony	1.69	0.71
anniversary	1.70	0.86
secret	1.70	1.00
smiling	1.70	1.12
helpful	1.71	1.08
fine	1.72	1.37
holiday	1.72	0.79
strong	1.73	0.92
balance	1.73	1.18
lifetime	1.73	0.39
accent	1.73	1.46
comfort	1.74	1.16
full	1.74	1.18
sing	1.75	1.29
trust	1.76	1.25
brilliant	1.76	0.62
blonde	1.76	0.62
glad	1.78	0.96
features	1.79	0.58
generous	1.79	0.52
embrace	1.80	1.10
slender	1.80	0.69
intimate	1.81	0.55
relaxed	1.85	1.36
relationship	1.89	1.09
enjoy	1.89	0.47
gift	1.89	0.41
surprisingly	1.89	1.23
peace	1.89	1.10
kiss	1.90	1.10
polite	1.91	1.29
gown	1.91	0.60
sunny	1.91	1.78
romance	1.92	1.11
match	1.94	1.17
friendly	1.94	1.22
mutual	1.96	1.24
easy	1.97	0.98
shared	2.00	0.88
ruby	2.01	1.17
gardens	2.02	1.30
lover	2.04	0.84
secure	2.05	0.91
ladies	2.06	0.93
striking	2.06	0.91
marry	2.06	1.05
safe	2.08	0.76
loving	2.08	1.01
darling	2.08	0.86
together	2.09	1.01
nice	2.09	1.05
handsome	2.12	0.88
friendship	2.14	1.08
flower	2.16	1.21
celebration	2.21	0.98
ideal	2.22	0.86
casual	2.22	1.20
comfortable	2.22	1.11
lady	2.24	0.84
enjoying	2.29	0.70
slim	2.31	0.91
happily	2.32	0.67
gentle	2.33	1.18
christmas	2.34	0.91
birthday	2.36	0.89
smooth	2.38	0.97
solid	2.39	1.01
celebrate	2.39	0.78
wedding	2.39	0.83
classic	2.42	0.90
fit	2.44	0.88
beauty	2.45	0.84
elegant	2.46	0.88
welcome	2.49	0.94
happiness	2.51	0.84
marriage	2.51	1.00
charming	2.53	0.83
gorgeous	2.68	0.75
perfectly	2.69	0.83
romantic	2.70	0.76
delicate	2.72	0.93
beautiful	2.73	0.69
wonderful	2.76	0.71
